,lat,long,name,addr,uri,reviews,num_reviews,loc_type,description,price,zone,Info,summary,tags
211,40.7178887,-73.9851633,Nakamura,"172 Delancey St, New York, NY 10002, USA",http://www.nakamuranyc.com/,Rating: 4.5,11001,Restaurant,"ramen restaurant, japanese restaurant, restaurant, food",price level moderate,Two Bridges/Seward Park,"Name of location: Nakamura Rating: 4.5, Location Type: Restaurant ramen restaurant, japanese restaurant, restaurant, food. price level moderate. Zone in NYC: Two Bridges/Seward Park",Japanese ramen shop serving flavorful bowls with creative toppings.,"ramen, Japanese, cozy, noodles"
212,40.7172559,-73.9832073,La Isla cafe,"212 Delancey St #3503, New York, NY 10002, USA",No URL,Rating: 4.2,15252,Restaurant,"restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: La Isla cafe Rating: 4.2, Location Type: Restaurant restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park","Charming Cuban cafe offering coffee, pastries, and comfort food.","Cuban, coffee, pastries, casual"
213,40.7178922,-73.9851988,Slurpeak,"172 Delancey St FRNT 1, New York, NY 10002, USA",https://www.slurpeak.kitchen/,Rating: 4.2,19308,Restaurant,"restaurant, food",price level moderate,Two Bridges/Seward Park,"Name of location: Slurpeak Rating: 4.2, Location Type: Restaurant restaurant, food. price level moderate. Zone in NYC: Two Bridges/Seward Park",Trendy dessert shop with bubble teas and creative slushies.,"dessert, bubble tea, modern, casual"
214,40.7186113,-73.9825668,Kennedy Chicken,"85 Pitt St, New York, NY 10002, USA",No URL,Rating: 5,11421,Restaurant,"meal takeaway, restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Kennedy Chicken Rating: 5, Location Type: Restaurant meal takeaway, restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park","Fast-food chain serving fried chicken, burgers, and sides.","fast-food, chicken, burgers, affordable"
215,40.7144992,-73.9823237,A1 Pizza Shop,"505 Grand St, New York, NY 10002, USA",No URL,Rating: 4.4,2699,Restaurant,"pizza restaurant, restaurant, food",price level cheap,Two Bridges/Seward Park,"Name of location: A1 Pizza Shop Rating: 4.4, Location Type: Restaurant pizza restaurant, restaurant, food. price level cheap. Zone in NYC: Two Bridges/Seward Park",Neighborhood pizzeria serving classic New York-style slices.,"pizza, New York, casual, classic"
216,40.7173395,-73.9804601,Makabely,"51 Columbia St, New York, NY 10002, USA",https://www.macabelypizzainc.com/?utm_source=gbp,Rating: 3.9,12039,Restaurant,"pizza restaurant, meal delivery, food delivery, restaurant, food",price level cheap,Two Bridges/Seward Park,"Name of location: Makabely Rating: 3.9, Location Type: Restaurant pizza restaurant, meal delivery, food delivery, restaurant, food. price level cheap. Zone in NYC: Two Bridges/Seward Park","Cozy cafe offering coffee, snacks, and a relaxed vibe.","cafe, coffee, cozy, snacks"
217,40.7138509,-73.9836554,Enoki Sushi,"280 Henry St, New York, NY 10002, USA",No URL,Rating: 3.5,17470,Restaurant,"japanese restaurant, restaurant, food",price level moderate,Two Bridges/Seward Park,"Name of location: Enoki Sushi Rating: 3.5, Location Type: Restaurant japanese restaurant, restaurant, food. price level moderate. Zone in NYC: Two Bridges/Seward Park",Intimate sushi bar with fresh rolls and traditional Japanese dishes.,"sushi, Japanese, intimate, fresh"
218,40.7173394,-73.9804602,Champion Pizza Colombia,"51 Columbia St, New York, NY 10002, USA",No URL,Rating: 5,10959,Restaurant,"pizza restaurant, restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Champion Pizza Colombia Rating: 5, Location Type: Restaurant pizza restaurant, restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park",Pizza shop with Colombian-inspired toppings and flavors.,"pizza, Colombian, creative, casual"
219,40.7141667,-73.9854117,Ernestos Cafe,"10 Montgomery St, New York, NY 10002, USA",https://www.ernestosnyc.com/,Rating: 3.9,2220,Restaurant,"coffee shop, cafe, food store, store, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Ernestos Cafe Rating: 3.9, Location Type: Restaurant coffee shop, cafe, food store, store, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park",Spanish-influenced cafe known for tapas and a lively atmosphere.,"Spanish, tapas, lively, cafe"
220,40.722233,-73.987429,Katzs Delicatessen,"205 E Houston St, New York, NY 10002, USA",https://katzsdelicatessen.com/,Rating: 4.5,17355,Restaurant,"deli, sandwich shop, american restaurant, food store, restaurant, food, store",price level moderate,Lower East Side,"Name of location: Katzs Delicatessen Rating: 4.5, Location Type: Restaurant deli, sandwich shop, american restaurant, food store, restaurant, food, store. price level moderate. Zone in NYC: Lower East Side",Iconic Jewish deli famous for its pastrami sandwiches since 1888.,"deli, Jewish, historic, pastrami"
221,40.721264,-73.9838497,Clinton St Baking Company,"4 Clinton St, New York, NY 10002, USA",http://www.clintonstreetbaking.com/,Rating: 4.4,5689,Restaurant,"american restaurant, hamburger restaurant, brunch restaurant, breakfast restaurant, bakery, dessert shop, confectionery, food store, meal takeaway, restaurant, food, store",price level moderate,Two Bridges/Seward Park,"Name of location: Clinton St Baking Company Rating: 4.4, Location Type: Restaurant american restaurant, hamburger restaurant, brunch restaurant, breakfast restaurant, bakery, dessert shop, confectionery, food store, meal takeaway, restaurant, food, store. price level moderate. Zone in NYC: Two Bridges/Seward Park","Famed brunch spot known for pancakes, eggs, and hearty fare.","brunch, bakery, pancakes, popular"
222,40.721741,-73.988103,Mr Purple,"180 Orchard St 15th floor, New York, NY 10002, USA",http://www.mrpurplenyc.com/,Rating: 4.1,18897,"Night Club, Bar","bar, night club",price level expensive,Lower East Side,"Name of location: Mr Purple Rating: 4.1, Location Type: Night Club, Bar bar, night club. price level expensive. Zone in NYC: Lower East Side","Stylish rooftop bar with city views, cocktails, and bites.","rooftop, cocktails, views, stylish"
223,40.7225803,-73.9883134,Russ  Daughters,"179 E Houston St, New York, NY 10002, USA",https://www.russanddaughters.com/,Rating: 4.6,5660,Restaurant,"bagel shop, historical landmark, grocery store, bakery, historical place, food store, meal takeaway, restaurant, food, store",price level moderate,Lower East Side,"Name of location: Russ  Daughters Rating: 4.6, Location Type: Restaurant bagel shop, historical landmark, grocery store, bakery, historical place, food store, meal takeaway, restaurant, food, store. price level moderate. Zone in NYC: Lower East Side","Historic shop offering smoked fish, bagels, and traditional appetizing.","Jewish, smoked fish, bagels, historic"
224,40.7200618,-73.9876172,Gotham Burger Social Club,"131 Essex St, New York, NY 10002, USA",http://gbsc.nyc/,Rating: 4.4,10319,Restaurant,"hamburger restaurant, american restaurant, restaurant, food",price level very cheap,Lower East Side,"Name of location: Gotham Burger Social Club Rating: 4.4, Location Type: Restaurant hamburger restaurant, american restaurant, restaurant, food. price level very cheap. Zone in NYC: Lower East Side",Pop-up burger spot serving acclaimed craft burgers.,"burgers, craft, pop-up, American"
225,40.7227487,-73.9890753,Kisa,"205 Allen St, New York, NY 10002, USA",https://www.kisaus.com/,Rating: 4.6,6523,Restaurant,"korean restaurant, restaurant, food",price level very cheap,Lower East Side,"Name of location: Kisa Rating: 4.6, Location Type: Restaurant korean restaurant, restaurant, food. price level very cheap. Zone in NYC: Lower East Side",Modern Korean eatery with inventive small plates.,"Korean, modern, small plates, trendy"
226,40.7210476,-73.9877283,Pianos,"158 Ludlow St, New York, NY 10002, USA",http://pianosnyc.com/,Rating: 3.9,2822,"Night Club, Bar","night club, bar, event venue, restaurant, food",price level moderate,Lower East Side,"Name of location: Pianos Rating: 3.9, Location Type: Night Club, Bar night club, bar, event venue, restaurant, food. price level moderate. Zone in NYC: Lower East Side",Music venue and bar hosting live bands and DJs.,"music, bar, live, DJs"
227,40.7205819,-73.9845212,Ivan Ramen,"25 Clinton St, New York, NY 10002, USA",http://www.ivanramen.com/en/new-york/,Rating: 4.7,4275,Restaurant,"ramen restaurant, japanese restaurant, restaurant, food",price level moderate,Lower East Side,"Name of location: Ivan Ramen Rating: 4.7, Location Type: Restaurant ramen restaurant, japanese restaurant, restaurant, food. price level moderate. Zone in NYC: Lower East Side",Acclaimed ramen shop blending Japanese tradition with creativity.,"ramen, Japanese, creative, popular"
228,40.7221676,-73.9867459,The Mercury Lounge,"217 E Houston St, New York, NY 10002, USA",http://www.mercuryeastpresents.com/mercurylounge,Rating: 4.5,14269,"Night Club, Bar","tourist attraction, night club, bar, event venue",price level moderate,Lower East Side,"Name of location: The Mercury Lounge Rating: 4.5, Location Type: Night Club, Bar tourist attraction, night club, bar, event venue. price level moderate. Zone in NYC: Lower East Side",Legendary live music venue showcasing up-and-coming acts.,"music, venue, live, historic"
229,40.723004,-73.983206,Book Club Bar,"197 E 3rd St, New York, NY 10009, USA",http://www.bookclubbar.com/,Rating: 4.6,17377,"Restaurant, Bar","book store, coffee shop, cafe, bar, food store, store, food",price level very cheap,East Village,"Name of location: Book Club Bar Rating: 4.6, Location Type: Restaurant, Bar book store, coffee shop, cafe, bar, food store, store, food. price level very cheap. Zone in NYC: East Village",Charming hybrid of bookstore and bar with cozy vibes.,"bookstore, bar, cozy, hybrid"
230,40.7204282,-73.9868606,Beauty  Essex,"146 Essex St, New York, NY 10002, USA",https://beautyandessex.com/new-york/,Rating: 4.4,7233,Restaurant,"restaurant, food",price level expensive,Lower East Side,"Name of location: Beauty  Essex Rating: 4.4, Location Type: Restaurant restaurant, food. price level expensive. Zone in NYC: Lower East Side",Chic restaurant and lounge offering creative American fare and craft cocktails.,"American, chic, cocktails, lounge"
231,40.7223962,-73.9828422,Sunday Morning,"29 Avenue B, New York, NY 10009, USA",http://sundaymorningnyc.com/,Rating: 4.3,192,Restaurant,"bakery, cafe, food store, store, food",price level very cheap,Alphabet City,"Name of location: Sunday Morning Rating: 4.3, Location Type: Restaurant bakery, cafe, food store, store, food. price level very cheap. Zone in NYC: Alphabet City","Bright cafe serving coffee, pastries, and light breakfast options.","cafe, coffee, breakfast, pastries"
232,40.719814,-73.9871821,La Caverna,"122 Rivington St, New York, NY 10002, USA",http://www.lacavernanyc.com/,Rating: 4.2,11078,"Night Club, Bar","night club, bar, restaurant, food",price level cheap,Lower East Side,"Name of location: La Caverna Rating: 4.2, Location Type: Night Club, Bar night club, bar, restaurant, food. price level cheap. Zone in NYC: Lower East Side",Underground bar and club with a cave-like interior and DJs.,"bar, club, underground, nightlife"
233,40.720079,-73.987785,Verlaine,"110 Rivington St, New York, NY 10002, USA",http://www.verlainenyc.com/,Rating: 4.5,11988,"Night Club, Bar","night club, bar, restaurant, food",price level moderate,Lower East Side,"Name of location: Verlaine Rating: 4.5, Location Type: Night Club, Bar night club, bar, restaurant, food. price level moderate. Zone in NYC: Lower East Side",Stylish lounge with Asian-inspired small plates and signature cocktails.,"lounge, cocktails, Asian-fusion, stylish"
234,40.721219,-73.9840921,Pause Cafe,"3 Clinton St, New York, NY 10002, USA",http://www.pausecafenyc.com/,Rating: 4.6,9222,Restaurant,"cafe, breakfast restaurant, coffee shop, food store, restaurant, food, store",price level cheap,Lower East Side,"Name of location: Pause Cafe Rating: 4.6, Location Type: Restaurant cafe, breakfast restaurant, coffee shop, food store, restaurant, food, store. price level cheap. Zone in NYC: Lower East Side",Laid-back cafe with Moroccan-inspired decor and coffee drinks.,"cafe, coffee, Moroccan, cozy"
235,40.719819,-73.9870967,Essex Restaurant,"124 Rivington St, New York, NY 10002, USA",https://www.essexnyc.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb_listing,Rating: 4.8,2796,"Night Club, Bar","fine dining restaurant, brunch restaurant, american restaurant, night club, bar, steak house, restaurant, food",price level moderate,Lower East Side,"Name of location: Essex Restaurant Rating: 4.8, Location Type: Night Club, Bar fine dining restaurant, brunch restaurant, american restaurant, night club, bar, steak house, restaurant, food. price level moderate. Zone in NYC: Lower East Side","Large, lively spot known for brunch, seafood, and a social vibe.","brunch, seafood, lively, American"
236,40.7224688,-73.9827999,Carnitas Ramirez,"210 E 3rd St, New York, NY 10009, USA",https://www.carnitasramirez.com/,Rating: 4.8,723,Restaurant,"mexican restaurant, restaurant, food",price level very cheap,Alphabet City,"Name of location: Carnitas Ramirez Rating: 4.8, Location Type: Restaurant mexican restaurant, restaurant, food. price level very cheap. Zone in NYC: Alphabet City",Casual Mexican eatery specializing in carnitas and tacos.,"Mexican, carnitas, tacos, casual"
237,40.72261,-73.9796495,Casa Adela,"66 Loisaida Ave, New York, NY 10009, USA",https://casa-adela.shop/,Rating: 4.5,11324,Restaurant,"spanish restaurant, american restaurant, restaurant, food",price level cheap,Alphabet City,"Name of location: Casa Adela Rating: 4.5, Location Type: Restaurant spanish restaurant, american restaurant, restaurant, food. price level cheap. Zone in NYC: Alphabet City",Beloved Puerto Rican spot serving homestyle classics.,"Puerto Rican, homestyle, Latin, affordable"
238,40.721024,-73.983235,Parkside Lounge,"317 E Houston St, New York, NY 10002, USA",http://www.parksidelounge.nyc/,Rating: 4.3,6688,"Night Club, Bar","comedy club, night club, bar, event venue",price level cheap,Two Bridges/Seward Park,"Name of location: Parkside Lounge Rating: 4.3, Location Type: Night Club, Bar comedy club, night club, bar, event venue. price level cheap. Zone in NYC: Two Bridges/Seward Park",Relaxed neighborhood bar with pool tables and live music.,"bar, neighborhood, pool, live music"
239,40.7217983,-73.980231,Francis Kite Club,"40 Loisaida Ave, New York, NY 10009, USA",http://franciskiteclub.com/,Rating: 4.7,5226,"Restaurant, Bar","bar, event venue",price level very cheap,Alphabet City,"Name of location: Francis Kite Club Rating: 4.7, Location Type: Restaurant, Bar bar, event venue. price level very cheap. Zone in NYC: Alphabet City",Eclectic cafe and bar known for art shows and a creative crowd.,"cafe, bar, art, creative"
240,40.7210766,-73.9808712,Commodore II,"14 Loisaida Ave, New York, NY 10009, USA",https://www.thecommodorebars.com/,Rating: 4.2,18305,Restaurant,"american restaurant, restaurant, food",price level moderate,Alphabet City,"Name of location: Commodore II Rating: 4.2, Location Type: Restaurant american restaurant, restaurant, food. price level moderate. Zone in NYC: Alphabet City","Low-key spot for comfort food, drinks, and a laid-back vibe.","comfort food, bar, casual, American"
241,40.7209672,-73.9828911,Cuts  Slices,"321 E Houston St, New York, NY 10002, USA",http://cutsandslicesnyc.com/,Rating: 4.6,7125,Restaurant,"pizza restaurant, restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Cuts  Slices Rating: 4.6, Location Type: Restaurant pizza restaurant, restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park",Popular pizzeria serving inventive slices with unique toppings.,"pizza, creative, casual, New York"
242,40.7231487,-73.979778,El Rinconcito,"75 Loisaida Ave, New York, NY 10009, USA",https://instagram.com/elrinconles?igshid=499iontauvpt,Rating: 4.3,18224,Restaurant,"spanish restaurant, restaurant, food",price level cheap,Alphabet City,"Name of location: El Rinconcito Rating: 4.3, Location Type: Restaurant spanish restaurant, restaurant, food. price level cheap. Zone in NYC: Alphabet City","Small, authentic Salvadoran restaurant serving pupusas and more.","Salvadoran, pupusas, authentic, casual"
243,40.7199848,-73.9830621,Dominos Pizza,"196 Stanton St, New York, NY 10002, USA",https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps_menutest,Rating: 3.2,878,Restaurant,"pizza restaurant, meal delivery, food delivery, meal takeaway, restaurant, food",price level cheap,Two Bridges/Seward Park,"Name of location: Dominos Pizza Rating: 3.2, Location Type: Restaurant pizza restaurant, meal delivery, food delivery, meal takeaway, restaurant, food. price level cheap. Zone in NYC: Two Bridges/Seward Park",International chain offering classic and customizable pizzas.,"pizza, chain, fast-food, affordable"
244,40.7221561,-73.9774411,China Wok,"63 Avenue D, New York, NY 10009, USA",No URL,Rating: 3.5,3538,Restaurant,"chinese restaurant, meal delivery, food delivery, restaurant, food",price level cheap,Alphabet City,"Name of location: China Wok Rating: 3.5, Location Type: Restaurant chinese restaurant, meal delivery, food delivery, restaurant, food. price level cheap. Zone in NYC: Alphabet City",Takeout-focused Chinese restaurant offering all the classics.,"Chinese, takeout, affordable, casual"
245,40.7205766,-73.9784986,Avenue D Pizza,"15 Avenue D, New York, NY 10009, USA",No URL,Rating: 4.4,16533,Restaurant,"pizza restaurant, restaurant, food",price level cheap,Alphabet City,"Name of location: Avenue D Pizza Rating: 4.4, Location Type: Restaurant pizza restaurant, restaurant, food. price level cheap. Zone in NYC: Alphabet City",Neighborhood pizzeria serving New York-style pies and slices.,"pizza, New York, neighborhood, casual"
246,40.7219836,-73.9817849,Nuyorican Poets Cafe,"236 E 3rd St, New York, NY 10009, USA",http://www.nuyorican.org/,Rating: 4.6,15361,"Night Club, Bar","performing arts theater, night club, bar, event venue",price level moderate,Alphabet City,"Name of location: Nuyorican Poets Cafe Rating: 4.6, Location Type: Night Club, Bar performing arts theater, night club, bar, event venue. price level moderate. Zone in NYC: Alphabet City","Iconic venue for poetry slams, music, and performances celebrating Latinx culture.","poetry, music, theater, Latinx"
247,40.7227447,-73.9796795,5C Cafe,"68 Loisaida Ave, New York, NY 10009, USA",https://5cculturalcenter.nyc/,Rating: 4.6,19867,Restaurant,"restaurant, food",price level moderate,Alphabet City,"Name of location: 5C Cafe Rating: 4.6, Location Type: Restaurant restaurant, food. price level moderate. Zone in NYC: Alphabet City",Community cafe with live jazz and a homey vibe.,"cafe, jazz, community, homey"
248,40.7199799,-73.9830948,Nimbus Lower East Side,"196 Stanton St, New York, NY 10002, USA",http://www.nimbuskitchen.com/,Rating: 5,18381,Restaurant,"event venue, restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Nimbus Lower East Side Rating: 5, Location Type: Restaurant event venue, restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park",Modern coworking kitchen space used by various culinary creators.,"kitchen, coworking, modern, creative"
249,40.7213369,-73.9815706,Bartu,"252 E 2nd St, New York, NY 10009, USA",No URL,Rating: 4.9,1852,"Restaurant, Bar",bar,price level very cheap,Alphabet City,"Name of location: Bartu Rating: 4.9, Location Type: Restaurant, Bar bar. price level very cheap. Zone in NYC: Alphabet City",Intimate cafe and gallery serving coffee and showcasing art.,"cafe, art, gallery, intimate"
250,40.7214916,-73.9803826,Leons Cafe,"274 E 3rd St, New York, NY 10009, USA",No URL,Rating: 3,1766,Restaurant,"cafe, food",price level cheap,Alphabet City,"Name of location: Leons Cafe Rating: 3, Location Type: Restaurant cafe, food. price level cheap. Zone in NYC: Alphabet City","Cozy cafe serving coffee, breakfast, and sandwiches.","cafe, coffee, breakfast, sandwiches"
251,40.7217961,-73.9802083,Cee Cees Food Cart,"40 Loisaida Ave, New York, NY 10009, USA",No URL,Rating: 5,18370,Restaurant,"restaurant, food",price level very cheap,Alphabet City,"Name of location: Cee Cees Food Cart Rating: 5, Location Type: Restaurant restaurant, food. price level very cheap. Zone in NYC: Alphabet City",Popular street cart known for halal food and late-night eats.,"halal, street food, late-night, affordable"
252,40.7199799,-73.9830948,Pint Shoppe By DoorDash,"196 Stanton St Suite 106, New York, NY 10002, USA",https://www.doordash.com/en-CA/store/1454323,No rating,11308,Restaurant,"restaurant, food",price level very cheap,Two Bridges/Seward Park,"Name of location: Pint Shoppe By DoorDash No rating, Location Type: Restaurant restaurant, food. price level very cheap. Zone in NYC: Two Bridges/Seward Park",Delivery-only pint shop offering ice cream and frozen treats.,"ice cream, delivery, frozen, dessert"
253,40.7199313,-73.9831964,Jr Edge,"196 Stanton St, New York, NY 10002, USA",https://www.jredge.square.site/,Rating: 5,16385,Restaurant,"dessert restaurant, restaurant, food",price level cheap,Two Bridges/Seward Park,"Name of location: Jr Edge Rating: 5, Location Type: Restaurant dessert restaurant, restaurant, food. price level cheap. Zone in NYC: Two Bridges/Seward Park","Casual eatery serving burgers, fries, and comfort food staples.","burgers, fries, comfort food, casual"
254,40.7230777,-73.9945444,Prince Street Pizza,"27 Prince St, New York, NY 10012, USA",https://locations.princestreetpizza.com/new-york,Rating: 4.4,5644,Restaurant,"pizza restaurant, restaurant, food",price level cheap,Little Italy/NoLiTa,"Name of location: Prince Street Pizza Rating: 4.4, Location Type: Restaurant pizza restaurant, restaurant, food. price level cheap. Zone in NYC: Little Italy/NoLiTa",Famous for its thick square pepperoni slices and long lines.,"pizza, pepperoni, New York, iconic"
255,40.7227383,-73.9961347,Rubirosa,"235 Mulberry St, New York, NY 10012, USA",https://www.rubirosanyc.com/,Rating: 4.6,9723,Restaurant,"pizza restaurant, food store, meal takeaway, restaurant, food, store",price level moderate,Little Italy/NoLiTa,"Name of location: Rubirosa Rating: 4.6, Location Type: Restaurant pizza restaurant, food store, meal takeaway, restaurant, food, store. price level moderate. Zone in NYC: Little Italy/NoLiTa",Beloved Italian-American restaurant with thin-crust pizzas & pasta.,"Italian, pizza, pasta, family-friendly"
256,40.7256763,-73.9926822,Fish Cheeks,"55 Bond St, New York, NY 10012, USA",https://www.fishcheeksnyc.com/,Rating: 4.8,14436,Restaurant,"thai restaurant, seafood restaurant, restaurant, food",price level moderate,Greenwich Village South,"Name of location: Fish Cheeks Rating: 4.8, Location Type: Restaurant thai restaurant, seafood restaurant, restaurant, food. price level moderate. Zone in NYC: Greenwich Village South",Vibrant Thai seafood spot known for bold flavors and shareable plates.,"Thai, seafood, bold flavors, family-style"
257,40.7236675,-73.9879743,Bungalow,"24 1st Ave, New York, NY 10009, USA",https://www.bungalowny.com/,Rating: 4.3,4290,Restaurant,"indian restaurant, restaurant, food",price level very cheap,East Village,"Name of location: Bungalow Rating: 4.3, Location Type: Restaurant indian restaurant, restaurant, food. price level very cheap. Zone in NYC: East Village",Stylish cocktail bar with a tropical vibe and creative drinks.,"cocktails, bar, tropical, stylish"
258,40.7260114,-73.9916125,The Bowery Hotel,"335 Bowery, New York, NY 10003, USA",http://www.theboweryhotel.com/,Rating: 4.5,12277,"Night Club, Bar","hotel, night club, wedding venue, lodging, bar, event venue, italian restaurant, restaurant, food",price level expensive,East Village,"Name of location: The Bowery Hotel Rating: 4.5, Location Type: Night Club, Bar hotel, night club, wedding venue, lodging, bar, event venue, italian restaurant, restaurant, food. price level expensive. Zone in NYC: East Village",Upscale hotel with a vintage feel and popular lounge/bar.,"hotel, lounge, vintage, upscale"
259,40.7242743,-73.9954023,Torrisi,"275 Mulberry St, New York, NY 10012, USA",https://www.torrisinyc.com/?utm_medium=Click&utm_source=GoogleMyBusiness,Rating: 4.6,2837,Restaurant,"italian restaurant, fine dining restaurant, restaurant, food",price level very cheap,Little Italy/NoLiTa,"Name of location: Torrisi Rating: 4.6, Location Type: Restaurant italian restaurant, fine dining restaurant, restaurant, food. price level very cheap. Zone in NYC: Little Italy/NoLiTa",High-end Italian-American restaurant with a refined menu.,"Italian, fine dining, American, elegant"
260,40.7220384,-73.9924255,Freemans,"Freeman Alley, New York, NY 10002, USA",http://www.freemansrestaurant.com/,Rating: 4.4,693,"Restaurant, Bar","american restaurant, brunch restaurant, bar, restaurant, food",price level moderate,Lower East Side,"Name of location: Freemans Rating: 4.4, Location Type: Restaurant, Bar american restaurant, brunch restaurant, bar, restaurant, food. price level moderate. Zone in NYC: Lower East Side",Rustic American tavern hidden at the end of an alleyway.,"American, rustic, tavern, hidden gem"
261,40.7234473,-73.9885737,Superbueno,"13 1st Ave, New York, NY 10003, USA",http://www.superbuenonyc.com/,Rating: 4.1,1631,"Restaurant, Bar",bar,price level moderate,East Village,"Name of location: Superbueno Rating: 4.1, Location Type: Restaurant, Bar bar. price level moderate. Zone in NYC: East Village",Creative Mexican cocktail bar with vibrant decor and flavors.,"Mexican, cocktails, creative, vibrant"
262,40.7264891,-73.9866759,Raku,"342 E 6th St, New York, NY 10003, USA",http://www.rakunyc.com/,Rating: 4.5,14432,Restaurant,"japanese restaurant, restaurant, food",price level moderate,East Village,"Name of location: Raku Rating: 4.5, Location Type: Restaurant japanese restaurant, restaurant, food. price level moderate. Zone in NYC: East Village",Minimalist Japanese restaurant serving handmade udon noodles.,"Japanese, udon, noodles, minimalist"
263,40.7217573,-73.9886214,Una Pizza Napoletana,"175 Orchard St, New York, NY 10002, USA",https://unapizza.com/,Rating: 4.3,922,Restaurant,"pizza restaurant, restaurant, food",price level moderate,Lower East Side,"Name of location: Una Pizza Napoletana Rating: 4.3, Location Type: Restaurant pizza restaurant, restaurant, food. price level moderate. Zone in NYC: Lower East Side",Acclaimed pizzeria serving authentic Neapolitan pizzas.,"Italian, pizza, Neapolitan, authentic"
264,40.7236143,-73.9884363,Lil Frankies,"19 1st Ave, New York, NY 10003, USA",http://www.lilfrankies.com/,Rating: 4.3,2230,Restaurant,"pizza restaurant, italian restaurant, restaurant, food",price level moderate,East Village,"Name of location: Lil Frankies Rating: 4.3, Location Type: Restaurant pizza restaurant, italian restaurant, restaurant, food. price level moderate. Zone in NYC: East Village",Casual Italian restaurant with wood-fired pizzas and pasta.,"Italian, pizza, casual, cozy"
265,40.726484,-73.983509,Superiority Burger,"119 Avenue A, New York, NY 10009, USA",http://www.superiorityburger.com/,Rating: 4.3,12988,Restaurant,"restaurant, food",price level cheap,East Village,"Name of location: Superiority Burger Rating: 4.3, Location Type: Restaurant restaurant, food. price level cheap. Zone in NYC: East Village",Vegetarian eatery known for inventive burgers and sides.,"vegetarian, burgers, creative, affordable"
266,40.7254016,-73.9881049,MONOMONO,"116 E 4th St, New York, NY 10003, USA",http://www.monomonony.com/,Rating: 4.2,17618,"Restaurant, Bar","korean restaurant, coffee shop, cafe, bar, food store, store, restaurant, food",price level moderate,East Village,"Name of location: MONOMONO Rating: 4.2, Location Type: Restaurant, Bar korean restaurant, coffee shop, cafe, bar, food store, store, restaurant, food. price level moderate. Zone in NYC: East Village",Korean gastropub serving fried chicken and soju cocktails.,"Korean, fried chicken, soju, gastropub"
267,40.7242498,-73.9789883,Ayat East Village,"107 Loisaida Ave, New York, NY 10009, USA",https://www.ayatnyc.com/east-village/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile%20&utm_content=evi,Rating: 4.6,13998,Restaurant,"catering service, vegan restaurant, vegetarian restaurant, food delivery, middle eastern restaurant, restaurant, food",price level moderate,Alphabet City,"Name of location: Ayat East Village Rating: 4.6, Location Type: Restaurant catering service, vegan restaurant, vegetarian restaurant, food delivery, middle eastern restaurant, restaurant, food. price level moderate. Zone in NYC: Alphabet City",Middle Eastern restaurant offering Palestinian dishes.,"Middle Eastern, Palestinian, authentic, cozy"
268,40.723859,-73.9787539,Joyface,"104 Loisaida Ave, New York, NY 10009, USA",http://joyface.nyc/,Rating: 3.3,2994,"Restaurant, Bar",bar,price level very cheap,Alphabet City,"Name of location: Joyface Rating: 3.3, Location Type: Restaurant, Bar bar. price level very cheap. Zone in NYC: Alphabet City","Playful cocktail bar with a retro, kitschy atmosphere.","cocktails, bar, retro, kitschy"
269,40.7253574,-73.9833014,Nowon East Village,"507 E 6th St, New York, NY 10009, USA",http://nowonusa.com/,Rating: 4.4,15904,"Restaurant, Bar","korean restaurant, hamburger restaurant, asian restaurant, american restaurant, bar, restaurant, food",price level moderate,East Village,"Name of location: Nowon East Village Rating: 4.4, Location Type: Restaurant, Bar korean restaurant, hamburger restaurant, asian restaurant, american restaurant, bar, restaurant, food. price level moderate. Zone in NYC: East Village",Korean-American restaurant blending bold flavors & creative dishes.,"Korean-American, creative, trendy, bold flavors"
270,40.7204578,-73.9841387,Koneko,"26 Clinton St, New York, NY 10002, USA",http://konekonyc.com/,Rating: 4.2,13350,Restaurant,"cat cafe, restaurant, food",price level moderate,Two Bridges/Seward Park,"Name of location: Koneko Rating: 4.2, Location Type: Restaurant cat cafe, restaurant, food. price level moderate. Zone in NYC: Two Bridges/Seward Park","Japanese-inspired cat cafe with coffee, sweets, and adoptable cats.","cat cafe, Japanese, coffee, cute"
